title,source,date,category,narasi,penjelasan,url,status
"Timnas Bahrain mundur dari Piala Dunia 2026 karena takut melawan Timnas Indonesia, benarkah?",ANTARA,17 September 2024,Sepakbola,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diYouTubemenarasikan Timnas Bahrain mundur dari Piala Dunia 2026 karena takut melawan Timnas Indonesia pada 10 Oktober mendatang.

Berikut narasi dalam unggahan tersebut:

“HEBOH TAKUT LAWAN SKUAD TIMNAS INDONESIA, PELATIH BAHRAIN PILIH MUNDUR DARI PIALA DUNIA 2026”

Namun, benarkah pernyataan tersebut?","

Berdasarkan penelusuran, narasi dalam video tersebut serupa dengan artikel TV One yang berjudul “Media Bahrain Blak-blakan Sebut Negarannya Takkan Mudah Melawan Timnas Indonesia, 'King Indo' Ditakuti karena Hal Ini”.

Dalam artikel tersebut, dinarasikan Media Bahrain, Al Watan News menyoroti pertahanan Timnas Bahrain yang rapuh ketika dibantai Jepang sebelum menjamu Timnas Indonesia.

Al Watan News pun mengingatkan pelatih Timnas Bahrain, Dragan Talajic agar mengevaluasi anak asuhnya dan komposisi pemain The Maroons sebelum bersua Timnas Indonesia.

Dengan demikian, tidak ada narasi Timnas Bahrain mundur dari Piala Dunia 2026 karena takut melawan Timnas Indonesia.",https://www.antaranews.com/berita/4338627/timnas-bahrain-mundur-dari-piala-dunia-2026-karena-takut-melawan-timnas-indonesia-benarkah,hoax
Hoaks! Video dalam pesawat turbulensi Singapore airlines 21 Mei,ANTARA,22 Mei 2024,Dunia,"Jakarta (ANTARA/JACX) – Sebuah unggahan video beredar di media sosialXmenarasikan kondisi dalam pesawat Singapore Airlines yang mengalami turbulensi pada 21 Mei 2024.Diketahui, pesawat Singapore Airlines penerbangan London-Singapura mengalami turbulensi parah pada Selasa (21/5/2024). Akibat insiden tersebut sampai menyebabkan satu penumpang tewas.

Berikut narasi dalam unggahan tersebut:

“Singapore Airlines Boeing 777 flight from London to Singapore hit by severe turbulence, one dead, multiple injured. Plane plunged over 6000 feet in seconds!!”

Berikut terjemahan narasi tersebut:

“Penerbangan Singapore Airlines Boeing 777 dari London menuju Singapura dilanda turbulensi parah, satu tewas, beberapa luka-luka. Pesawat jatuh lebih dari 6000 kaki dalam hitungan detik!!”

Namun, benarkah video tersebut merupakan kejadian dalam pesawat Singapore Airlines pada 21 Mei?","Berdasarkan penelusuran ANTARA, video tersebut serupa dengan unggahan YouTube Tribun Jambi yang berjudul “Detik-detik Video Mengerikan Turbulensi, Badan Pramugari Terlempar Membentur Langit-langit Pesawat”.

Video amatir berdurasi 30 detik kiriman penumpang pesawat merekam hal mengerikan terjadi saat penerbangan. Melansir abcnews.go.com, video itu berisi rekaman turbulensi mengerikan yang melemparkan pramugari dan kereta dorong minumannya ke langit-langit pesawat. Turbulensi itu terjadi pada penerbangan dari Pristina, Kosovo, menuju Basel, Swiss, pada Minggu (16/6/2019).",https://www.antaranews.com/berita/4116267/hoaks-video-dalam-pesawat-turbulensi-singapore-airlines-21-mei,hoax
"Cek fakta, video Ronaldo tiba di Indonesia pada 18 Februari 2025",ANTARA,19 Februari 2025,Sepakbola,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diFacebookmenarasikan pemain sepak bola Portugal, Cristiano Ronaldo tiba di Bandara Soekarno Hatta, Indonesia pada 18 Februari 2025.

Sebelumnya, Cristiano Ronaldo dijadwalkan akan tiba di Jakarta dalam rangka kunjungan kemanusiaan.

Berikut narasi dalam unggahan tersebut:

“CRISTIAN RONALDO TIBA DI BANDARA SOEKARNO HATTA”

Namun, benarkah video tersebut merupakan saat Ronaldo tiba di Indonesia pada 18 Februari 2025?","Berdasarkan penelusuran ANTARA, video tersebut serupa dengan unggahan media asing pada 2018 yang diberi keterangan “video Ronaldo dan kekasihnya yang cantik menuju Turin”.

ANTARA menggunakan mesin pencarian dengan kata kunci “Ronaldo dan kekasihnya menuju Turin”, hasilnya DailyMail UK pada 2018 membagikan foto-foto Ronaldo saat turun dari pesawat pribadinya di Turin yang berjudul “Cristiano Ronaldo touches down in Turin with girlfriend ahead of official Juventus unveiling after completing £100m move from Real Madrid”.

Saat itu, Cristiano Ronaldo mendarat di Turin menjelang peresmiannya sebagai rekrutan musim panas superstar Juventus pada Senin sore. Juventus kemudian mengunggah video saat pesawat mendarat dan sang pemain turun bersama rombongannya sebelum diantar oleh para ofisial klub dengan mobil yang jendelanya digelapkan.

Kemudian, ANTARA menemukan video serupa di YouTube Juventus yang berjudul “Cristiano Ronaldo touches down in Turin ahead of Juventus visit!”.



Dilansir dariANTARA, Kepolisian Daerah Nusa Tenggara Timur (NTT) menyatakan bahwa belum menerima surat permintaan dari Yayasan Graha Kasih Indonesia untuk melakukan pengamanan untuk menyambut kedatangan Cristiano Ronaldo ke Kupang, NTT, dalam rangka misi kemanusiaan.

Dia menambahkan bahwa Polda NTT pada dasarnya siap melakukan pengamanan jika memang informasi kedatangan mantan pesepakbola Manchester United tersebut benar adanya.Cek fakta:Cek fakta, video rumah John Cena selamat dari kebakaran LACek fakta:Cek fakta, video ""bayi"" ular berserakan di Sumatera UtaraBaca juga:Pemprov NTT beri waktu ke yayasan soal kepastian kedatangan Ronaldo

Pewarta: Tim JACXEditor: IndrianiCopyright © ANTARA 2025

Dilarang keras mengambil konten, melakukan crawling atau pengindeksan otomatis untuk AI di situs web ini tanpa izin tertulis dari Kantor Berita ANTARA.",https://www.antaranews.com/berita/4659257/cek-fakta-video-ronaldo-tiba-di-indonesia-pada-18-februari-2025,hoax
Misinformasi! Debat Capres Pemilu 2024 ditiadakan,ANTARA,1 November 2023,Politik,"Jakarta (ANTARA/JACX) – Masa pendaftaran Capres dan Cawapres 2023 telah usai 25 Oktober lalu, tiga pasang bakal calon presiden dan wakil presiden telah mendaftar di KPU dan menunggu penetapan tanggal 13 November pendatang.

Sebuah unggahanFacebookmenarasikan bahwa pada tahapan pemilu 2024 ini, ditiadakan acara debat Capres. Ia juga menyertakan infografis tahapan pemilu yang didalamnya tidak terdapat informasi tanggal debat capres dan cawapres.

Berikut narasi dalam unggahan tersebut:

“Dikarenakan peserta capres dikonoha ada yg plonga plongo maka debat capres ditiadakan.”

Namun, benarkah debat capres 2024 ditiadakan?","Berdasarkan penelusuranANTARA, Ketua KPU RI Hasyim Asy'ari menyatakan KPU tetap menggelar kampanye dengan metode debat capres dan cawapres. Dia menjelaskan debat capres-cawapres dilakukan sebanyak lima kali, sebagaimana tertuang dalam Pasal 277 Undang-Undang Nomor 7 Tahun 2017 tentang Pemilu.

Koordinator Divisi Teknis Penyelenggaraan Pemilu KPU RI, Idham Holik, menjelaskan kelima debat capres-cawapres akan berlangsung selama masa kampanye, yang berjalan dari tanggal 28 November 2023 hingga 10 Februari 2024, dilansir dariKompas.

Hingga saat ini, belum ada informasi resmi yang menyatakan bahwa debat capres ditiadakan. Dengan demikian, pernyataan tersebut tidak berdasar.",https://www.antaranews.com/berita/3802032/misinformasi-debat-capres-pemilu-2024-ditiadakan,hoax
Hoaks! Video korban tewas di Lampung akibat dimangsa harimau,ANTARA,13 Oktober 2025,Lintas Kota,"Jakarta (ANTARA/JACX) – Beredar sebuah rekaman gambar diFacebookmenampilkan tubuh seorang pria yang sudah tidak bernyawa.

Jenazah pria tersebut tampak ditemukan dalam kondisi nahas, diduga akibat mendapatkan serangan dari harimau di kawasan Bukit Barisan, Lampung.

Tubuhnya kemudian terlihat ditempatkan di sebuah ruangan pemandian jenazah.

Berikut narasi yang disertakan dalam unggahan video di Facebook itu:""Lampung Barat Kawasan Bukit Barisan sedang gak aman, Harimau Sumatra berkeliaran di pinggir jalan, hati-hati bila melintas di Krui, melintas dari Tanjakan Sedayu Wonosobo sampai Krui,perjalanan jangan malam hari.Info besty , innalilahi wa innailaihi Raji'un semoga yg meninggal husnul khotimah ga tega liat videonya,"".

Namun, benarkah video tersebut merupakan rekaman korban harimau di Lampung?Tangkapan layar narasi di media sosial yang memperlihatkan penemuan korban tewas di Lampung akibat dimangsa harimau (Facebook)","Kepolisian di wilayah Polres Tanggamus, Lampung, telah melakukan koordinasi dan penyelidikan untuk memastikan kebenaran informasi yang juga banyak tersebar melalui WhatsApp Grup itu, kata Sutarto.

Hasil koordinasi menunjukkan tidak ada kejadian sebagaimana narasi dalam video viral tersebut, seperti diberitakan Antaradi sini.

Kepala Balai Besar Taman Nasional Bukit Barisan Selatan (TNBBS) Hifzon Zawahiri juga membantah kabar soal penerkaman warga di kawasan hutan Lampung.

""Adanya konflik harimau dan manusia di wilayah hutan kawasan TNBBS adalah hoaks atau berita bohong,” kata Kepala BBTNBBS Hifzon Zawahiri.



Hifzon, melansir beritaAntara, memastikan warga yang berada di dalam video itu adalah korban kecelakaan lalu lintas di wilayah Pati, Jawa Tengah.",https://www.antaranews.com/berita/5170881/hoaks-video-korban-tewas-di-lampung-akibat-dimangsa-harimau,hoax
Hoaks! Tautan token gratis dalam rangka perayaan HUT Ke-80 RI,ANTARA,13 Agustus 2025,Ekonomi,"Jakarta (ANTARA/JACX) – Sebuah unggahan diFacebookyang menampilkan poster seolah-olah PLN membagikan token listrik gratis senilai Rp250 ribu dalam rangka HUT Kemerdekaan RI ke-80.

Unggahan tersebut juga menyertakan tautan yang diklaim sebagai link pendaftaran untuk mendapatkan token gratis.

Berikut narasi dalam unggahan tersebut:

“Halo sobat PLN (Persero)

Kabar Gembira Jelang Hari KEMERDEKAAN dari PT. PLN(persero) bagi-bagi token listrik gratis senilai Rp250.000,- Daftar dan segera klaim token gratis dari PLN Mobile

Klik link di bio untuk mendaftar dan segera klaim tokennya”

Namun, benarkah tautan token gratis dalam rangka perayaan HUT Ke-80 RI?","Berdasarkan penelusuran, tautan itu tidak mengarah ke situs resmi PLN maupun pemerintah. Sebaliknya, tautan tersebut meminta pengguna mengisi data pribadi seperti nama, alamat, usia, dan nomor telepon yang terhubung dengan Telegram.

Tindakan ini terindikasi sebagai phishing atau upaya pencurian data pribadi.



Terkait program listrik, Kementerian Keuangan menjelaskan bahwa pemberian diskon tarif listrik masih dalam tahap evaluasi.

Diskon hanya diberikan pada kuartal I 2025, sedangkan kuartal II tidak ada karena pemerintah masih memantau efektivitas stimulus tersebut.

Meski demikian, pemerintah tidak menutup kemungkinan akan memberikan diskon tarif listrik menjelang Natal 2025 dan Tahun Baru 2026 sebagai bagian dari paket stimulus ekonomi.

“Itu (pemberian diskon tarif listrik pada Natal dan tahun baru) masih dalam proses pembahasan. Setiap rupiah yang kami keluarkan harus efektif,” ucap Analis Kebijakan Direktorat Jenderal Strategi Ekonomi dan Fiskal (DJSEF) Kementerian Keuangan Riznaldi Akbar, dilansir dariANTARA.

Namun, rencana ini masih dibahas dan setiap alokasi anggaran akan dipastikan penggunaannya efektif.",https://www.antaranews.com/berita/5033937/hoaks-tautan-token-gratis-dalam-rangka-perayaan-hut-ke-80-ri,hoax
Hoaks! Prabowo dan Megawati adakan sidang paripurna pemakzulan Gibran,ANTARA,6 Mei 2025,Politik,"Jakarta (ANTARA/JACX) – Sebuah unggahan di media sosial X menarasikan Presiden Prabowo Subianto bersama Presiden ke-5 Megawati Soekarnoputri mengadakan sidang paripurna untuk memakzulkan Wakil Presiden Gibran Rakabuming Raka.

Video tersebut menampilkan Prabowo dan Megawati sedang berbincang dengan latar belakang ruangan bertuliskan “Sidang Paripurna Pemakzulan GIBRAN 4-5-2025”.

Berikit narasi dalam unggahan tersebut:

“Beneran nih @prabowo@gerindra @PDI_PerjuanganRakyat Indonesia menunggu kejelasannya...! Jangan hanya omon² seperti yg sudah² .”Namun, benarkah Prabowo dan Megawati  makzulkan Gibran?Tangkap layar unggahan di media sosial X soal pemakzulan Gibran oleh Prabowo dan Megawati yang terbukti hoaks. Video aslinya diambil saat HUT TNI 2022 dan telah disunting dengan latar palsu. (ANTARA/X)Penjelasan :

Berdasarkan penelusuran ANTARA, ditemukan video serupa berjudul ”Momen Megawati dan Prabowo Akrab Bercanda di Upacara HUT ke-77 TNI” yang di rilis oleh kanal Youtube KOMPASTV. Video tersebut diambil saat momen kebersamaan Prabowo dan Megawati pada acara HUT TNI ke-77 di Jakarta, Rabu (5/10/2022).

Video tersebut telah disunting dengan sedemikian rupa dengan mengganti latar ruangan bertuliskan “Sidang Paripurna Pemakzulan GIBRAN 4-5-2025”.

Dalam sistem ketatanegaraan Indonesia, mekanisme pemberhentian presiden dan/atau wakil presiden diatur secara tegas dalam UUD 1945, terutama pada Pasal 7A. Ketentuan dalam pasal tersebut menyatakan bahwa presiden maupun wakil presiden hanya bisa diberhentikan dari jabatannya jika terbukti melakukan pelanggaran serius, seperti tindakan pengkhianatan terhadap negara, korupsi, atau kejahatan berat lainnya.

Usulan pemberhentian tersebut harus terlebih dahulu diajukan oleh DPR dan selanjutnya ditetapkan oleh Mahkamah Konstitusi (MK). Baca selengkapnya di sini.

Dengan demikian unggahan yang menyebut Prabowo dan Megawati memakzulkan Gibran adalah hoaks. Video tersebut adalah hasil suntingan dari potongan video saat momen HUT TNI 2022, lalu diedit dengan latar palsu. Sesuai UUD 1945, pemakzulan wakil presiden hanya bisa dilakukan lewat proses hukum oleh DPR dan MK jika terbukti melakukan pelanggaran berat.",N/A,https://www.antaranews.com/berita/4815493/hoaks-prabowo-dan-megawati-adakan-sidang-paripurna-pemakzulan-gibran,hoax
"Pemerintah siapkan vaksin percobaan cacar monyet untuk masyarakat Indonesia, benarkah?",ANTARA,7 September 2024,Humaniora,"Jakarta (ANTARA/JACX) – Sebuah unggahan diXmemberikan imbauan kepada masyarakat Indonesia untuk waspada, karena pemerintah sudah menyiapkan vaksin untuk cacar monyet ataumonkey pox(Mpox).

Ketiga ilustrasi vaksin yakni Imvamune, LC16 M8, dan ACAM 2000 yang dinarasikan merupakan vaksin eksperimental.

Berikut narasi dalam unggahan tersebut:

“Bersiaplah untuk omong kosong vaksin berikutnya, rezim sudah menyiapkan vaksin eksperimental, sama seperti dulu Covid, untuk penyakit LGBT Cacar Monyet / Monkeypox.

Satu kata: TOLAK!!!”

Namun, benarkah pemerintah akan berikan vaksin eksperimental cacar monyet untuk masyarakat Indonesia?","WHO menetapkan Mpox sebagai Public Health Emergency of International Concern pada tanggal 14 Agustus 2024. Saat ini telah dilaporkan sebanyak 88 kasus konfirmasi dari tahun 2022-2024 di Indonesia. Kasus terakhir dilaporkan pada 4 Juni 2024. Hingga 22 Agustus 2024, seluruh kasus konfirmasi (88 kasus) sudah dinyatakan sembuh.

Dilansir dari lamanKemenkes, vaksin Mpox yang sebelumnya merupakan vaksin untuk penyakitsmallpox,namun telah dilakukan pengembangan dan penilitian sehingga dapat digunakan untuk pencegahan Mpox,namun ketersediaan global masih terbatas.

Beberapa negara merekomendasikan vaksinasi untuk orang yang berisiko mmisalnya seseorang yang pernah kontak dekat dengan penderita Mpox,yang harus dipertimbangkan untuk divaksinasi. Vaksinasi massal tidak dianjurkan saat ini.



Dilansir dariWHO, ketiga vaksin yang terdapat dalam infografis yaituImvamune,LCI16M8danACAM2000awalnya dikembangkan untuk mencegah cacar, sebuah penyakit menular yang disebabkan oleh infeksi virus variola.

Berdasarkan data tersebut, vaksin-vaksin ini juga masih efektif dalam melawan virus-virus lain yang masuk dalam genus Orthopoxvirus dalam famili Poxviridae, seperti mpox.

Saat ini, Direktur Pengelolaan Imunisasi Kemenkes Prima Yosephine mengatakan jenis vaksin Mpox yang digunakan di Indonesia adalah golongan Modified Vaccinia Ankara-Bavarian Nordic (MVA-BN), yakni vaksin turunan smallpox generasi ke-3 yang bersifat non-replicating. Vaksin ini sudah mendapat rekomendasi WHO untuk digunakan saat wabah Mpox, dilansir dariANTARA.

Jadi, infografis yang disebarkan benar, PT Bio Farma (Persero) pada 2022 mempersiapkan sejumlah skema pengadaan tiga kandidat vaksin Monkeypox untuk didatangkan ke Indonesia sebagai upaya penanggulangan dini penyakit cacar monyet sesuai yang di infografis.

Namun, pernyataan vaksin tersebut merupakan eksperimen merupakan sebuah kekeliruan.",https://www.antaranews.com/berita/4314831/pemerintah-siapkan-vaksin-percobaan-cacar-monyet-untuk-masyarakat-indonesia-benarkah,hoax
Hoaks! Video rumah Puan Maharani dibakar dan dijarah massa,ANTARA,2 September 2025,Metro,"Jakarta (ANTARA/JACX) – Sebuah video berdurasi 30 detik diFacebookpada 31 Agustus memperlihatkan sekelompok orang melompat pagar dengan asap mengepul dari sebuah rumah. Unggahan itu menarasikan bahwa rumah Ketua DPR RI, Puan Maharani, dibakar dan dijarah massa.

Berikut narasi dalam unggahan tersebut:

“Rumah puan Maharani dijarah dan di bakar masaa

Next rumah anggota dpr lainnya”

Namun, benarkah video tersebut merupakan rumah Puan Maharani dibakar dan dijarah massa?","Berdasarkan penelusuran, klaim tersebut tidak benar. Hasil penelusuran menunjukkan video itu identik dengan unggahan YouTube TRIBUNWOW OFFICIAL berjudul “Video Massa Aksi Demo Tolak UU Cipta Kerja Ricuh, Gedung DPRD Malang Dibakar Demonstran” yang diunggah pada 2020.

Video tersebut merekam kerusuhan demo Omnibus Law di DPRD Kota Malang pada 8 Oktober 2020, bukan peristiwa di rumah Puan.

Sementara itu, peristiwa berbeda memang terjadi di kawasan Menteng, Jakarta Pusat, pada Minggu dini hari, 31 Agustus 2025. Sekitar pukul 04.00 WIB, massa mencoba merobohkan pagar rumah Puan Maharani dan berusaha masuk, tetapi aparat keamanan berhasil menggagalkan upaya penjarahan.",https://www.antaranews.com/berita/5080809/hoaks-video-rumah-puan-maharani-dibakar-dan-dijarah-massa,hoax
Hoaks! Kapolri tetapkan empat polisi jadi tersangka kasus Vina Cirebon,ANTARA,25 Juni 2024,Hukum,"Jakarta (ANTARA/JACX) – Sebuah unggahan video diFacebookmenarasikan Presiden Indonesia Joko Widodo dan Kapolri Listyo Sigit Prabowo resmi menetapkan empat anggota Polri sebagai tersangka lain dikasus Vina Cirebon.

Berikut narasi dalam unggahan tersebut:

“Terbongkar Pel4ku Vina&Eki Jendral Berpangkat Bintang 3, Presiden dan J.Sigit Tetapkan 4 Polisi”

Namun, benarkah Kapolri tetapkan empat polisi jadi tersangka kasus Vina Cirebon?","

Berdasarkan penelusuran, dalam video tersebut terdapat Kapolri melakukan konferensi pers, faktanya, video tersebut serupa saat Kapolri menetapkan Ferdy Sambo sebagai tersangka kasus pembunuhan Brigadir J. Video tersebut serupa dengan unggahan TVOne berjudul “[BREAKING NEWS] Ferdy Sambo Tersangka Pembunuhan Brigadir J | tvOne”.

Selain itu, tangkapan layar laman artikel menarasikan akun Twitter atau X @Dhemit_Is_back menyebut, Iptu Rudiana, diduga adalah salah satu aktor yang menewaskan anaknya sendiri dan Vina, dilansir dariSuaramerdeka. Kadiv Propam Mabes Polri melakukan pemeriksaan terhadap empat petinggi Polri di Polda Jawa Barat. Pemeriksaan itu terkait dengan penanganan kasus pembunuhan Vina dan Eky pada 27 Agustus 2016 silam yang tak kunjung tuntas.

Selain itu, Kepolisian Daerah (Polda) Jawa Barat membantah soal tuduhan keterlibatan anak pejabat dalam kasus pembunuhan Vina dan Muhammad Rizky atau Eky di Cirebon.

""Jadi saya tekankan di sini tidak ada anak pejabat terlibat di sini. Kami sangat kooperatif dan transparan terkait penyidikan ini. DPO hanya satu, yaitu Pegi Setiawan,” kata Surawan, dilansir dariANTARA.

Hingga saat ini, polisi menetapkan sembilan orang yang ditetapkan menjadi tersangka atas kasus Vina Cirebon yakni Jaya, Supriyanto, Eka Sandi, Hadi Saputra, Eko Ramadhani, Sudirman, Rivaldi Aditya Wardana, Saka Tatal, dan Pegi Setiawan.

",https://www.antaranews.com/berita/4166691/hoaks-kapolri-tetapkan-empat-polisi-jadi-tersangka-kasus-vina-cirebon,hoax
Hoaks! BI keluarkan uang kertas emisi terbaru bergambar Sri Mulyani,ANTARA,25 Maret 2024,Ekonomi,"Jakarta (ANTARA/JACX) – Sebuah unggahan di platform TikTok menampilkan foto uang yang diklaim hasil redenominasi, salah satu uang hasil redenominasi tersebut terdapat foto Menteri Keuangan, Sri Mulyani.

Namun, benarkah  BI keluarkan uang kertas emisi terbaru bergambar Sri Mulyani?","Kementerian Keuangan dan Bank Indonesia pada tahun 2020 kembali membicarakan rencana redenominasi rupiah dan pada rencana tersebut penyederhanaan rupiah dilakukan dengan mengurangi tiga angka nol di belakang, contohnya Rp1.000 hanya menjadi Rp1.

Hal ini tertuang dalam Peraturan Menteri Keuangan Nomor 77/PMK.01/2020 tentang Rencana Strategis Kementerian Keuangan Tahun 2020 hingga 2024. Namun, sampai saat ini belum ada informasi resmi kapan redenominasi rupiah akan diberlakukan.



Pada 2023 lalu, Gubernur Bank Indonesia (BI) Perry Warjiyo mengaku siap melakukan redenominasi rupiah, namun masih terdapat tiga faktor yang menyebabkan pelaksanaannya belum dilakukan hingga saat ini.

Terkait foto uang hasil redenominasi Rp50 dan Rp100 juga pernah beredar tahun dan telah dibantah oleh Kepala Departemen Komunikasi Bank Indonesia (BI) Erwin Haryono. Menurutnya, desain tersebut dipastikan bukan uang resmi yang diedarkan Bank Indonesia.

Gambar uang kertas yang resmi diedarkan Bank Indonesia dapat dilihat dilaman resmi BI.",https://www.antaranews.com/berita/4027398/hoaks-bi-keluarkan-uang-kertas-emisi-terbaru-bergambar-sri-mulyani,hoax
Hoaks! Pengibaran bendera hitam di Iran pertanda balas dendam,ANTARA,31 Oktober 2023,Dunia,"Jakarta (ANTARA/JACX) – Beberapa waktu terakhir beredar video yang diunggah oleh sebuah akun Facebook pada 20 Oktober dengan durasi 1 menit 16 detik yang menampilkan sebuah bendera hitam yang dikibarkan pada kubah Masjid Imam Reza di Masyhad Iran.Pengibaran bendera hitam tersebut diklaim sebagai tanda serangan balas dendam umat Muslim atas penyerangan Israel ke Rumah Sakit di Gaza, Palestina.

Berikut narasi dalam unggahan tersebut:

“PERTAMA DALAM SEJARAH...

IRAN TELAH MENGIBARKAN BENDERA HITAM DI ATAS KUBAH MESJID IMAM REZA DI MASYHAD IRAN #savepalestine”

Namun, apakah benar bendera hitam tersebut dikibarkan sebagai pertanda balas dendam umat Muslim?","Berdasarkan penelusuran, narasi itu tidak benar atau hoaks. Pertama, narasi tersebut menuliskan kalimat “Pertama dalam sejarah”, padahal pengibaran bendera hitam di Iran ini sudah terjadi beberapa kali. Berdasarkan penelusuran tim Antara, bukti dikibarkannya bendera tersebut sudah dilakukan tiap tahun dapat dilihat di lamanKantor Berita Republik Islam (IRNA). Bendera yang dikibarkan tiap tahun tersebut diakui sebagai peringatan masa berkabung atas wafatnya cucu Nabi Muhammad, Imam Hussein, pada September 2022.

Lalu di April 2022 sebelumnya, IRNA juga melaporkan bendera tersebut dikibarkan beberapa kali sebagai peringatan hari raya, acara keagamaan, dan peringatan kematian tokoh agama.

Kedua, dalam video tersebut dituliskan narasi berikut

“Sebuah bendera warna Hitam dikibarkan di atas makan Razavi, Khorasan, Iran.



Ini merupakan simbol PANGGILAN perang atau balas dendam. ”

Faktanya, dikutip dari lamanRazavi, otoritas Masjid Imam Reza memasang bendera hitam tersebut pada 18 Oktober 2023 sebagai bentuk solidaritas dan keprihatinan masyarakat Iran pada serangan di rumah sakit di Gaza yang menewaskan lebih dari 500 orang.

Dikutip dariReuters, pengibaran bendera hitam tersebut juga dilakukan untuk memperingati wafatnya Imam Ali.

Klaim pengibaran bendera hitam menandakan seruan balas dendam itupun telah dibantah oleh Profesor Sejarah Intelektual Islam di Institut Studi Arab dan Islam Universitas Exeter, Sajjad Rizvi.

""Bendera hitam biasanya dikibarkan di tempat-tempat suci untuk melambangkan duka – pada bulan Muharram dan waktu-waktu lain untuk menandai peringatan kematian Nabi dan para Imam Syiah,"" kata Rizvi, dikutip dari Reuters.

Jadi, pengibaran bendera hitam di kubah masjid Imam Reza bukanlah tanda seruan balas dendam. Melainkan sebagai aksi solidaritas dan keprihatinan mereka terhadap Palestina selepas pengeboman rumah sakit di Gaza yang dilakukan oleh Israel.

",https://www.antaranews.com/berita/3801561/hoaks-pengibaran-bendera-hitam-di-iran-pertanda-balas-dendam,hoax
"Benarkah, nyamuk Wolbachia sebabkan radang otak?",ANTARA,25 November 2023,Humaniora,"Jakarta (ANTARA/JACX) – Belakangan ini, ramai dibicarakan terkait pemerintah Indonesia yang akan menyebar nyamuk Wolbachia secara nasional. Penyebaran nyamuk Wolbachia tersebut masih menjadi kontroversi di masyarakat.

Sebuah unggahanFacebookmenarasikan bahwa ia menolak penyebaran nyamuk Wolbachia di Indonesia. Ia juga menarasikan bahwa nyamuk Wolbachia ini bisa menimbulkan penyakit lain yaitu radang otak Japanese ecephalitis.

Berikut narasi dalam unggahan tersebut:

“KAMI MENOLAK...!!!

Apa mau negara ni ya pake sebar-sebar nyamuk apa, saya secara pribadi menolak penyebaran nyamuk wolbachia. Efeknya sangat berbahaya bisa menimbulkan penyakit lain seperti penyakit radang otak Japanese Encephalitis.

#Saveparapenolaksebarannyamuk

#TolakprogramWHO”

Namun, benarkah nyamuk Wolbachia sebabkan radang otak atau Japanese ecephalitis?","Berdasarkan penelusuran, Peneliti dari Departemen Kebijakan dan Manajemen Kesehatan Fakultas Kedokteran Kesehatan Masyarakat dan Keperawatan Universitas Gadjah Mada Prof Dr Adi Utarini MSc MPH PhD, mengatakan tidak ada kaitan antara radang otak Japanese Encephalitis dengan teknologi Wolbachia.



""Ternyata Japanese Encephalitis (JE) ini nyamuknya berbeda (Culex) dan penyakitnya juga berbeda. Tidak ada kaitannya dengan teknologi Wolbachia,"" kata Utarini, dilansir dariANTARA.

Japanese Encephalitis (JE) merupakan salah satu penyebab utama radang otak akibat infeksi virus ensefalitis. Beberapa waktu lalu, JE dan Wolbachia menjadi perbincangan warganet di media sosial karena ada pendapat yang mengaitkan nyamuk ber-Wolbachia dapat menyebabkan JE.

Staf Teknis Komunikasi Transformasi Kesehatan, Kementerian Kesehatan (Kemenkes) RI R.A. Adaninggar Primadia Nariswari juga menyatakan bahwa bakteri Wolbachia yang ada pada tubuh nyamuk Aedes aegypti tidak menyebabkan penyakit radang otak yang disebabkan oleh virus Japanese encephalitis (JE).

""Japanese encephalitis adalah penyakit lama yang ditularkan oleh nyamuk, tapi nyamuknya itu beda, bukan Aedes aegypti yang ber-wolbachia. Ini yang menularkan adalah nyamuk Culex dan tidak sedang dilakukan penelitian teknologi Wolbachia, jadi tidak ada hubungannya,"" katanya dalam akun instagram pribadinya @drningz, dilansir dariANTARA.

Dengan demikian, unggahan yang menarasikan nyamuk Wolbachia menyebabkan radang otak Japanese ecephalitis merupakan keliru.",https://www.antaranews.com/berita/3840297/benarkah-nyamuk-wolbachia-sebabkan-radang-otak,hoax
